Date,Species,Treatment,Plot,LTE,Day,Month,Year,Collection,Sequence
2024-03-06,LALA,6.75,16,-24.69,6,3,24,SPRCL,CL
2024-03-06,LALA,6.75,8,-19.4,6,3,24,SPRCL,CL
2024-03-06,LALA,6.75,8,-20.14,6,3,24,SPRCL,CL
2024-03-06,LALA,6.75,8,-20.48,6,3,24,SPRCL,CL
2024-03-06,LALA,6.75,8,-20.86,6,3,24,SPRCL,CL
2024-03-06,LALA,6.75,8,-20.94,6,3,24,SPRCL,CL
2024-03-06,LALA,6.75,8,-22.36,6,3,24,SPRCL,CL
2024-03-06,LALA,6.75,8,-23.95,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-22.76,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-23.28,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-23.83,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-24.34,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-24.59,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-25.26,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-25.74,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-25.92,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-27.14,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-27.34,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-27.82,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-28.28,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-28.68,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-29.21,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-30.22,6,3,24,SPRCL,CL
2024-03-06,LALA,9,10,-30.48,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-8.79,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-11.74,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-12.03,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-13.01,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-13.53,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-14.47,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-15.16,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-16.63,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-17.91,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-18.74,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-19.12,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-19.82,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-20.63,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-21.13,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-20.98,6,3,24,SPRCL,CL
2024-03-06,LALA,9,17,-22.34,6,3,24,SPRCL,CL
2024-03-14,CHCA,AMB,21,-20.53,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,21,-22.73,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,21,-23.03,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,21,-23.68,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,21,-24.7,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,21,-25.25,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,21,-25.68,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,21,-26.13,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,7,-22.57,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,7,-23.36,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,7,-24.41,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,7,-24.9,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,7,-24.73,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,7,-24.88,14,3,24,SPRCM,CM
2024-03-14,CHCA,AMB,7,-25.57,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-23.65,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-24.28,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-24.58,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-24.92,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-25.32,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-25.78,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-26.03,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-26.5,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-26.97,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-27.2,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-28.59,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-29.04,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-24.35,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-24.6,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-25.1,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-25.78,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,21,-26.08,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-21.35,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-22.34,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-22.67,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-23.19,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-23.44,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-24.26,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-24.58,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-21.8,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-22.17,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-22.37,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-26.33,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-26.63,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-27.3,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-27.77,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-28.54,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-28.67,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-29.34,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-29.61,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-29.91,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,21,-30.06,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-25.5,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-25.64,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-26.07,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-26.52,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-26.44,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-26.67,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-27.09,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-27.39,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-28.79,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-29.6,14,3,24,SPRCM,CM
2024-03-14,PIMA,AMB,7,-30.47,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-21.73,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-22.85,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-23.25,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-23.7,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-24.05,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-24.63,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-25.3,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-26.05,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,21,-26.18,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,7,-27.24,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,7,-27.87,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,7,-28.09,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,7,-28.81,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,7,-29.8,14,3,24,SPRCM,CM
2024-03-14,RHGR,AMB,7,-30.32,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-13.93,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-15.42,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-16.38,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-23.96,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-25.07,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-25.45,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-25.55,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-26.17,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-26.67,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-26.94,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,19,-27.79,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-18.89,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-22.54,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-23.06,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-23.49,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-23.74,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-23.71,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-24.15,14,3,24,SPRCM,CM
2024-03-14,CHCA,0,6,-24.38,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-22.44,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-23.07,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-23.16,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-23.56,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-23.49,14,3,24,SPRCM,CM
2024-03-14,LALA,AMB,7,-24.08,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-21.43,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-22.42,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-22.74,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-23.12,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-23.66,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-23.98,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-24.58,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-17.99,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-19.18,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-23.02,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-23.51,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-23.76,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-24.03,14,3,24,SPRCM,CM
2024-03-14,LALA,0,19,-24.65,14,3,24,SPRCM,CM
2024-03-14,LALA,0,6,-17.27,14,3,24,SPRCM,CM
2024-03-14,LALA,0,6,-24.2,14,3,24,SPRCM,CM
2024-03-14,LALA,0,6,-25.9,14,3,24,SPRCM,CM
2024-03-14,LALA,0,6,-26.44,14,3,24,SPRCM,CM
2024-03-14,LALA,0,6,-27.05,14,3,24,SPRCM,CM
2024-03-14,LALA,0,6,-27.32,14,3,24,SPRCM,CM
2024-03-14,LALA,0,6,-28.17,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-23.61,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-23.28,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-23.06,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-22.24,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-21.1,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-20.82,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-19.73,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-19.02,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-18.19,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-17.73,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-16.84,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-16.02,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,11,-14.59,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-20.41,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-21.01,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-20.83,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-21.75,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-22.27,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-22.72,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-22.99,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-20.61,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-20.86,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-20.86,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-22.15,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-22.17,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-22.67,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-23.04,14,3,24,SPRCM,CM
2024-03-14,LALA,2.25,20,-23.27,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,13,-22.77,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,13,-23.27,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,13,-23.81,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,13,-24.29,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,19,-21.95,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,19,-22.74,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,19,-23.79,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,19,-23.94,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,19,-24.19,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,19,-24.98,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,19,-25.31,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-26.16,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-26.38,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-26.59,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-27.5,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-28.06,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-28.91,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-30.15,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-30.76,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-31.19,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-31.62,14,3,24,SPRCM,CM
2024-03-14,PIMA,0,6,-33.19,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-9.79,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-10.41,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-11.83,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-13.33,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-14.52,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-15.18,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-15.91,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-16.3,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-17.36,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-18.31,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-19.48,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-21.63,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-22,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-23.66,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-24.01,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,19,-24.55,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-9.03,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-10.11,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-10.28,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-10.69,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-11.64,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-12.1,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-14.74,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-16.39,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-16.77,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-17.3,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-18.97,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-18.89,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-19.8,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-20.57,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-21.6,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-23.18,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-23.61,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-24.35,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-25.16,14,3,24,SPRCM,CM
2024-03-14,RHGR,0,6,-25.55,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-18.8,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-18.87,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-19.84,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-20.53,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-22.15,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-22.42,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-23.07,14,3,24,SPRCM,CM
2024-03-14,CHCA,2.25,20,-23.54,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,13,-24.69,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,13,-25.46,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-8.77,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-9.31,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-10.02,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-10.63,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-10.99,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-12.15,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-12.62,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-13.04,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-14.37,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-17.93,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-18.6,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-19.02,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-19.58,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-20.03,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-20.33,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-21.24,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-21.8,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-22.61,14,3,24,SPRCM,CM
2024-03-14,LALA,4.5,4,-22.81,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-18.38,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-18.94,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-19.5,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-20.2,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-20.61,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-20.96,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-21.52,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-21.62,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,16,-22.23,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-13.57,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-14.38,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-15.73,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-17.02,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-17.32,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-17.88,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-18.22,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-18.54,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-19.01,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-19.45,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-19.57,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-19.96,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-20.01,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-20.33,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-21.14,14,3,24,SPRCM,CM
2024-03-14,LALA,6.75,8,-22.42,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-9.99,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-10.4,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-11.28,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-11.81,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-12.5,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-12.87,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-14.41,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-15.41,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-16.61,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-17.22,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-17.56,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-17.98,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-18.54,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-19.35,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-19.91,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-20.28,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-20.65,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-20.97,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-21.41,14,3,24,SPRCM,CM
2024-03-14,LALA,9,10,-21.54,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-7.81,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-8.03,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-9.71,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-10.43,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-10.85,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-11.26,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-11.9,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-12.89,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-12.94,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-14.24,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-15.17,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-15.77,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-16.62,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-17.11,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-17.71,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-18.31,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-18.08,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-19.47,14,3,24,SPRCM,CM
2024-03-14,LALA,9,17,-19.73,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,11,-24.86,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,11,-25.45,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,11,-26.44,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,11,-26.51,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,11,-26.74,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,11,-27.07,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,11,-27.58,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,20,-24.81,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,20,-25.33,14,3,24,SPRCM,CM
2024-03-14,PIMA,2.25,20,-26.3,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-20.82,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-21.86,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-22.21,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-22.82,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-23.44,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-24.3,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-24.32,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-25.14,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-25.34,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-25.47,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,11,-25.75,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-16.03,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-16.6,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-17.14,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-17.51,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-18.72,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-19.52,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-20.01,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-21.38,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-22.62,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-23.49,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-24.11,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-24.41,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-24.74,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-25.33,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-25.31,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-26.03,14,3,24,SPRCM,CM
2024-03-14,RHGR,2.25,20,-26.1,14,3,24,SPRCM,CM
